timeStamp,jointName,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z,rotation.w
0.1263797,XRHand_LittleTip,-0.1135206,0.2231772,-0.1231649,-0.1014903,0.6947549,-0.3996528,0.5893157
0.1263797,Body_LeftHandIndexIntermediate,-0.1027184,0.2463911,-0.09518445,-0.1912617,0.6920897,-0.4443102,0.535742
0.1263797,FullBody_LeftHandIndexDistal,-0.0941442,0.2643954,-0.08129215,-0.2385879,0.6968958,-0.4747476,0.4816917
0.1263797,FullBody_LeftHandIndexTip,-0.08985709,0.2733976,-0.07434601,-0.2385879,0.6968958,-0.4747476,0.4816917
0.1263797,FullBody_LeftHandMiddleMetacarpal,-0.09932306,0.203444,-0.1496901,-0.05601438,0.6892784,-0.3047071,0.6549133
0.1263797,Body_LeftHandMiddleProximal,-0.09465544,0.2115874,-0.1201636,-0.2168419,0.7009369,-0.4438835,0.5144265
0.1263797,FullBody_LeftHandMiddleIntermediate,-0.07848535,0.2442409,-0.09746993,-0.2898884,0.6828436,-0.4850655,0.4630343
0.1263797,Body_LeftHandMiddleDistal,-0.06737944,0.2675229,-0.08779624,-0.3275388,0.6969849,-0.4640597,0.4376973
0.1263797,Body_LeftHandMiddleTip,-0.0618265,0.2791639,-0.08295938,-0.3275388,0.6969849,-0.4640597,0.4376973
0.1263797,FullBody_LeftHandRingMetacarpal,-0.08614561,0.1796025,-0.1740283,-0.05601438,0.6892784,-0.3047071,0.6549133
0.1263797,FullBody_LeftHandRingProximal,-0.07633575,0.204843,-0.1273353,-0.2365356,0.7292809,-0.4062911,0.4971194
0.1263797,FullBody_LeftHandRingIntermediate,-0.06097728,0.2340492,-0.1065553,-0.3830784,0.6882752,-0.4604359,0.4093009
0.1263797,FullBody_LeftHandRingDistal,-0.05110666,0.258078,-0.1009573,-0.4707707,0.6360685,-0.482803,0.3750908
0.1263797,Body_LeftHandRingTip,-0.04617136,0.2700924,-0.09815839,-0.4707707,0.6360685,-0.482803,0.3750908
0.1263797,FullBody_LeftHandLittleMetacarpal,-0.07764363,0.179243,-0.1759694,-0.1596733,0.8212222,-0.1721176,0.5200713
0.1263797,Body_LeftHandLittleProximal,-0.0590174,0.1993887,-0.1394839,-0.2207161,0.7685375,-0.3080567,0.5154956
0.1263797,FullBody_LeftHandLittleIntermediate,-0.04761712,0.2195677,-0.1193199,-0.445331,0.7108026,-0.3965945,0.3730319
0.1263797,FullBody_LeftHandLittleDistal,-0.04101472,0.2384364,-0.1157233,-0.5603532,0.6206443,-0.4244671,0.3473221
0.1263797,FullBody_LeftHandLittleTip,-0.03771352,0.2478708,-0.113925,-0.5603532,0.6206443,-0.4244671,0.3473221
0.1263797,FullBody_RightHandPalm,0.02728836,0.1820928,-0.182453,0.593524,0.1849199,0.7799,0.07273212
0.1263797,Body_RightHandWrist,0.03763769,0.1682779,-0.2166185,0.593524,0.1849199,0.7799,0.07273212
0.1263797,FullBody_RightHandThumbMetacarpal,0.05370564,0.2020091,-0.1848961,0.7313897,0.494432,0.3302537,-0.3339741
0.1263797,Body_RightHandThumbProximal,0.06322987,0.2183519,-0.158452,0.6349539,0.5720472,0.4640405,-0.2329421
0.1263797,FullBody_RightHandThumbDistal,0.06035256,0.2355953,-0.1295321,0.5944174,0.6645161,0.3974394,-0.2170905
0.1263797,Body_RightHandThumbTip,0.05891391,0.2442169,-0.1150721,0.5944174,0.6645161,0.3974394,-0.2170905
0.1263797,FullBody_RightHandIndexMetacarpal,0.04453422,0.1938357,-0.1829783,0.593524,0.1849199,0.7799,0.07273212
0.1263797,Body_RightHandIndexProximal,0.03195048,0.2117387,-0.1277238,0.5278603,0.3446208,0.7420662,0.2278988
0.1263797,FullBody_RightHandIndexIntermediate,0.01909869,0.2383658,-0.1039685,0.4192809,0.4452597,0.6714512,0.4184505
0.1263797,FullBody_RightHandIndexDistal,0.01185118,0.2610974,-0.09934062,0.3490863,0.4836223,0.6435794,0.4796394
0.1263797,Body_RightHandIndexTip,0.008227419,0.2724632,-0.09702668,0.3490863,0.4836223,0.6435794,0.4796394
0.1263797,Body_RightHandMiddleMetacarpal,0.02299817,0.1987405,-0.1600199,0.593524,0.1849199,0.7799,0.07273212
0.1263797,Body_RightHandMiddleProximal,0.01176437,0.2028153,-0.1312049,0.4715086,0.3583563,0.7353629,0.3293959
0.1263797,Body_RightHandMiddleIntermediate,-0.002760241,0.2381178,-0.1115712,0.3952571,0.4275718,0.6712421,0.458681
0.1263797,Body_RightHandMiddleDistal,-0.01010955,0.2643939,-0.1077587,0.3456403,0.4167629,0.6604837,0.5201949
0.1263797,Body_RightHandMiddleTip,-0.01378421,0.277532,-0.1058524,0.3456403,0.4167629,0.6604837,0.5201949
0.1263797,Body_RightHandRingMetacarpal,0.0128099,0.1823674,-0.1910183,0.593524,0.1849199,0.7799,0.07273212
0.1263797,FullBody_RightHandRingProximal,-0.004960669,0.2002931,-0.1433063,0.4473302,0.2963578,0.7798734,0.3222813
0.1263797,Body_RightHandRingIntermediate,-0.0202495,0.230235,-0.1235469,0.3659136,0.3522964,0.7038862,0.4965267
0.1263797,Body_RightHandRingDistal,-0.02660424,0.2556609,-0.119155,0.3388783,0.3699595,0.6347127,0.587734
0.1263797,FullBody_RightHandRingTip,-0.02978161,0.2683738,-0.1169591,0.3388783,0.3699595,0.6347127,0.587734
0.1263797,FullBody_RightHandLittleMetacarpal,0.005021457,0.1836508,-0.194743,0.4466582,0.03861877,0.8752257,0.1816177
0.1263797,Body_RightHandLittleProximal,-0.01940064,0.1997394,-0.1596902,0.3889716,0.1992008,0.8436626,0.3118552
0.1263797,Body_RightHandLittleIntermediate,-0.03484973,0.2206653,-0.1433445,0.2762431,0.2533976,0.7520615,0.5421097
0.1263797,FullBody_RightHandLittleDistal,-0.04012291,0.2400706,-0.1404854,0.2892259,0.2512843,0.6853333,0.6192923
0.1263797,FullBody_RightHandLittleTip,-0.0427595,0.2497734,-0.1390558,0.2892259,0.2512843,0.6853333,0.6192923
0.2274106,Body_Start,0.0009122966,-1.062882,-0.485289,0,-0.02477248,0,0.9996931
0.2274106,Body_Hips,0.0009122966,-0.1852811,-0.485289,0.5040573,-0.4711323,-0.5479565,0.472974
0.2274106,Body_SpineLower,0.0004337663,-0.163242,-0.5134251,0.492706,-0.4834703,-0.5250191,0.4978477
0.2274106,Body_SpineMiddle,0.003026239,-0.06132585,-0.4953635,0.4817899,-0.4972042,-0.5019084,0.5184155
0.2274106,Hand_Thumb2,0.002014607,0.04091215,-0.5187466,0.4941054,-0.5002564,-0.4887257,0.516479
0.2274106,Body_Chest,-0.001547708,0.2128092,-0.5080698,0.4990702,-0.5005103,-0.484191,0.5157301
0.2274106,Body_Neck,-0.004892396,0.3253078,-0.4585815,0.5940588,-0.3873976,-0.6059638,0.3603126
0.2274106,Hand_Index2,-0.002614325,0.384469,-0.4295079,0.5182541,-0.4841439,-0.5346566,0.4595211
0.2274106,Hand_Index3,-0.02937239,0.2647108,-0.4137275,0.7215886,-0.03778782,0.120764,0.6806601
0.2274106,Hand_Middle1,-0.1763257,0.2839531,-0.4670889,0.6880583,0.1098657,0.08530745,0.7121994
0.2274106,FullBody_LeftArmUpper,-0.1809546,0.2535132,-0.4648214,0.3177325,0.7452192,0.2521991,0.5292354
0.2274106,XRHand_MiddleMetacarpal,-0.126258,0.08270967,-0.3204013,-0.2561609,0.7685617,-0.1620389,0.5634162
0.2274106,Hand_Ring1,-0.07913848,0.1999228,-0.1559538,-0.5189443,0.7163259,0.3906543,0.2548791
0.2274106,Hand_Ring2,0.02326294,0.2662909,-0.4137716,0.6893848,-0.09576809,-0.05310204,-0.7160708
0.2274106,XRHand_MiddleDistal,0.1696215,0.2933852,-0.465334,0.7186069,-0.06322935,0.1013297,-0.6850829
0.2274106,XRHand_MiddleTip,0.1755297,0.2632108,-0.4624821,0.4953181,-0.245992,0.7575374,-0.3468214
0.2274106,Hand_Pinky1,0.1137678,0.0858295,-0.3292812,0.5299517,0.1581245,0.7904474,0.2633264
0.2274106,Body_RightHandWristTwist,0.05286146,0.2046424,-0.1706122,0.1198035,-0.5429861,0.6348308,0.5364729
0.2274106,FullBody_LeftHandPalm,-0.0809297,0.2377019,-0.1037444,-0.05527432,0.687686,-0.3048422,0.6565851
0.2274106,XRHand_RingDistal,-0.08565083,0.2184168,-0.136471,-0.05527432,0.687686,-0.3048422,0.6565851
0.2274106,Body_LeftHandThumbMetacarpal,-0.1004503,0.261048,-0.1160019,0.350789,0.1548996,-0.5724423,0.7247503
0.2274106,Hand_MiddleTip,-0.1100946,0.2844924,-0.09564424,0.3167521,0.2684815,-0.5730875,0.7065102
0.2274106,FullBody_LeftHandThumbDistal,-0.1168185,0.3061098,-0.07055542,0.2454271,0.2926738,-0.7959329,0.469679
0.2274106,Body_LeftHandThumbTip,-0.1201805,0.3169185,-0.058011,0.2454271,0.2926738,-0.7959329,0.469679
0.2274106,Body_LeftHandIndexMetacarpal,-0.09446007,0.251693,-0.1104917,-0.05527432,0.687686,-0.3048422,0.6565851
0.2274106,XRHand_LittleTip,-0.09269834,0.2782195,-0.05774733,-0.1005195,0.6933219,-0.3998981,0.591001
0.2274106,Body_LeftHandIndexIntermediate,-0.08203217,0.3014334,-0.0297147,-0.1901822,0.6907867,-0.4447733,0.5374209
0.2274106,FullBody_LeftHandIndexDistal,-0.07352553,0.3194377,-0.01578093,-0.2374344,0.695724,-0.4753256,0.4833825
0.2274106,FullBody_LeftHandIndexTip,-0.06927221,0.3284399,-0.008814037,-0.2374344,0.695724,-0.4753256,0.4833825
0.2274106,FullBody_LeftHandMiddleMetacarpal,-0.07837215,0.2584863,-0.08420321,-0.05527432,0.687686,-0.3048422,0.6565851
0.2274106,Body_LeftHandMiddleProximal,-0.07384799,0.2666296,-0.05465448,-0.2157634,0.6996856,-0.4444088,0.516127
0.2274106,FullBody_LeftHandMiddleIntermediate,-0.05778829,0.2992831,-0.03188249,-0.2887098,0.6817172,-0.485768,0.464691
0.2274106,Body_LeftHandMiddleDistal,-0.04672951,0.3225652,-0.02215496,-0.3264109,0.69592,-0.4648537,0.4393885
0.2274106,Body_LeftHandMiddleTip,-0.04120011,0.3342062,-0.01729122,-0.3264109,0.69592,-0.4648537,0.4393885
0.2274106,FullBody_LeftHandRingMetacarpal,-0.06507666,0.2346448,-0.1084772,-0.05527432,0.687686,-0.3048422,0.6565851
0.2274106,FullBody_LeftHandRingProximal,-0.05549368,0.2598853,-0.06173703,-0.2355483,0.7280717,-0.4068643,0.4988889
0.2274106,FullBody_LeftHandRingIntermediate,-0.04023631,0.2890915,-0.04088268,-0.3819592,0.6872792,-0.4613647,0.4109709
0.2274106,FullBody_LeftHandRingDistal,-0.030393,0.3131203,-0.0352369,-0.469597,0.6351559,-0.4839447,0.3766342
0.2274106,Body_LeftHandRingTip,-0.02547134,0.3251347,-0.03241402,-0.469597,0.6351559,-0.4839447,0.3766342
0.2274106,FullBody_LeftHandLittleMetacarpal,-0.05656535,0.2342853,-0.110377,-0.1592549,0.8199569,-0.1725048,0.5220639
0.2274106,Body_LeftHandLittleProximal,-0.03811653,0.254431,-0.0738014,-0.2199674,0.7672835,-0.3085917,0.5173603
0.2274106,FullBody_LeftHandLittleIntermediate,-0.02681431,0.27461,-0.05358222,-0.4443667,0.7098947,-0.3976747,0.3747567
0.2274106,FullBody_LeftHandLittleDistal,-0.02022946,0.2934787,-0.04995367,-0.5593209,0.6197991,-0.4258265,0.3488281
0.2274106,FullBody_LeftHandLittleTip,-0.01693704,0.3029131,-0.04813936,-0.5593209,0.6197991,-0.4258265,0.3488281
0.2274106,FullBody_RightHandPalm,0.04839689,0.2371351,-0.1163509,0.5916284,0.1847428,0.7813389,0.07318092
0.2274106,Body_RightHandWrist,0.05891202,0.2233202,-0.1504657,0.5916284,0.1847428,0.7813389,0.07318092
0.2274106,FullBody_RightHandThumbMetacarpal,0.0748257,0.2570514,-0.1186657,0.7305856,0.4952415,0.3320287,-0.3327725
0.2274106,Body_RightHandThumbProximal,0.0842214,0.2733942,-0.09217563,0.6338252,0.5726112,0.4655809,-0.2315523
0.2274106,FullBody_RightHandThumbDistal,0.08120368,0.2906376,-0.06327,0.5934505,0.6650413,0.3988816,-0.2154763
0.2274106,Body_RightHandThumbTip,0.07969482,0.2992592,-0.04881719,0.5934505,0.6650413,0.3988816,-0.2154763
0.2274106,FullBody_RightHandIndexMetacarpal,0.06564508,0.248878,-0.1167924,0.5916284,0.1847428,0.7813389,0.07318092
0.2274106,Body_RightHandIndexProximal,0.05279316,0.266781,-0.06159964,0.5260568,0.3440664,0.7433458,0.2287349
0.2274106,FullBody_RightHandIndexIntermediate,0.03982615,0.2934081,-0.03790703,0.4176492,0.4442423,0.6724672,0.4195305
0.2274106,FullBody_RightHandIndexDistal,0.03255625,0.3161397,-0.03331444,0.3475224,0.4824562,0.6444252,0.4808122
0.2274106,Body_RightHandIndexTip,0.0289213,0.3275055,-0.03101814,0.3475224,0.4824562,0.6444252,0.4808122
0.2274106,Body_RightHandMiddleMetacarpal,0.0439978,0.2537828,-0.09393886,0.5916284,0.1847428,0.7813389,0.07318092
0.2274106,Body_RightHandMiddleProximal,0.03262419,0.2578576,-0.06517875,0.4697216,0.3575554,0.7365057,0.3302651
0.2274106,Body_RightHandMiddleIntermediate,0.0180044,0.2931601,-0.04561585,0.393626,0.4264567,0.6721999,0.4597178
0.2274106,Body_RightHandMiddleDistal,0.01063666,0.3194362,-0.04183903,0.3440355,0.4154985,0.661321,0.5212054
0.2274106,Body_RightHandMiddleTip,0.006952787,0.3325742,-0.03995061,0.3440355,0.4154985,0.661321,0.5212054
0.2274106,Body_RightHandRingMetacarpal,0.0339602,0.2374097,-0.1249864,0.5916284,0.1847428,0.7813389,0.07318092
0.2274106,FullBody_RightHandRingProximal,0.01595812,0.2553354,-0.0773612,0.4454352,0.2955743,0.7809573,0.323
0.2274106,Body_RightHandRingIntermediate,0.0005735038,0.2852772,-0.05767632,0.3642033,0.3510897,0.7047727,0.4973807
0.2274106,Body_RightHandRingDistal,-0.005802484,0.3107032,-0.05331537,0.3373361,0.3685313,0.6355337,0.5886307
0.2274106,FullBody_RightHandRingTip,-0.008990478,0.3234161,-0.05113488,0.3373361,0.3685313,0.6355337,0.5886307
0.2274106,FullBody_RightHandLittleMetacarpal,0.02618993,0.2386931,-0.1287489,0.4445316,0.03817765,0.8763078,0.181711
0.2274106,Body_RightHandLittleProximal,0.001597888,0.2547817,-0.09381509,0.3869219,0.198443,0.8446046,0.3123381
0.2274106,Body_RightHandLittleIntermediate,-0.01393041,0.2757075,-0.07754463,0.2744161,0.2520805,0.75273,0.5427234
0.2274106,FullBody_RightHandLittleDistal,-0.01921741,0.2951129,-0.07471111,0.2875609,0.2497798,0.6860335,0.6199006
0.2274106,FullBody_RightHandLittleTip,-0.0218609,0.3048156,-0.07329431,0.2875609,0.2497798,0.6860335,0.6199006
0.3414932,Body_Start,0.0009122966,-1.062882,-0.485289,0,-0.02477248,0,0.9996931
0.3414932,Body_Hips,0.0009122966,-0.1852811,-0.485289,0.5040573,-0.4711323,-0.5479565,0.472974
0.3414932,Body_SpineLower,0.0004337663,-0.163242,-0.5134251,0.492706,-0.4834703,-0.5250191,0.4978477
0.3414932,Body_SpineMiddle,0.003026239,-0.06132585,-0.4953635,0.4817899,-0.4972042,-0.5019084,0.5184155
0.3414932,Hand_Thumb2,0.002014607,0.04091215,-0.5187466,0.4941054,-0.5002564,-0.4887257,0.516479
0.3414932,Body_Chest,-0.001547708,0.2128092,-0.5080698,0.4990702,-0.5005103,-0.484191,0.5157301
0.3414932,Body_Neck,-0.004892396,0.3253078,-0.4585815,0.5940588,-0.3873976,-0.6059638,0.3603126
0.3414932,Hand_Index2,-0.002614325,0.384469,-0.4295079,0.5182541,-0.4841439,-0.5346566,0.4595211
0.3414932,Hand_Index3,-0.02937239,0.2647108,-0.4137275,0.7215886,-0.03778782,0.120764,0.6806601
0.3414932,Hand_Middle1,-0.1763257,0.2839531,-0.4670889,0.6880583,0.1098657,0.08530745,0.7121994
0.3414932,FullBody_LeftArmUpper,-0.1809546,0.2535132,-0.4648214,0.3177325,0.7452192,0.2521991,0.5292354
0.3414932,XRHand_MiddleMetacarpal,-0.126258,0.08270967,-0.3204013,-0.2561609,0.7685617,-0.1620389,0.5634162
0.3414932,Hand_Ring1,-0.07913848,0.1999228,-0.1559538,-0.5189443,0.7163259,0.3906543,0.2548791
0.3414932,Hand_Ring2,0.02326294,0.2662909,-0.4137716,0.6893848,-0.09576809,-0.05310204,-0.7160708
0.3414932,XRHand_MiddleDistal,0.1696215,0.2933852,-0.465334,0.7186069,-0.06322935,0.1013297,-0.6850829
0.3414932,XRHand_MiddleTip,0.1755297,0.2632108,-0.4624821,0.4953181,-0.245992,0.7575374,-0.3468214
0.3414932,Hand_Pinky1,0.1137678,0.0858295,-0.3292812,0.5299517,0.1581245,0.7904474,0.2633264
0.3414932,Body_RightHandWristTwist,0.05286146,0.2046424,-0.1706122,0.1198035,-0.5429861,0.6348308,0.5364729
0.3414932,FullBody_LeftHandPalm,-0.0809297,0.2377019,-0.1037444,-0.05527432,0.687686,-0.3048422,0.6565851
0.3414932,XRHand_RingDistal,-0.08565083,0.2184168,-0.136471,-0.05527432,0.687686,-0.3048422,0.6565851
0.3414932,Body_LeftHandThumbMetacarpal,-0.1004503,0.261048,-0.1160019,0.350789,0.1548996,-0.5724423,0.7247503
0.3414932,Hand_MiddleTip,-0.1100946,0.2844924,-0.09564424,0.3167521,0.2684815,-0.5730875,0.7065102
0.3414932,FullBody_LeftHandThumbDistal,-0.1168185,0.3061098,-0.07055542,0.2454271,0.2926738,-0.7959329,0.469679
0.3414932,Body_LeftHandThumbTip,-0.1201805,0.3169185,-0.058011,0.2454271,0.2926738,-0.7959329,0.469679
0.3414932,Body_LeftHandIndexMetacarpal,-0.09446007,0.251693,-0.1104917,-0.05527432,0.687686,-0.3048422,0.6565851
0.3414932,XRHand_LittleTip,-0.09269834,0.2782195,-0.05774733,-0.1005195,0.6933219,-0.3998981,0.591001
0.3414932,Body_LeftHandIndexIntermediate,-0.08203217,0.3014334,-0.0297147,-0.1901822,0.6907867,-0.4447733,0.5374209
0.3414932,FullBody_LeftHandIndexDistal,-0.07352553,0.3194377,-0.01578093,-0.2374344,0.695724,-0.4753256,0.4833825
0.3414932,FullBody_LeftHandIndexTip,-0.06927221,0.3284399,-0.008814037,-0.2374344,0.695724,-0.4753256,0.4833825
0.3414932,FullBody_LeftHandMiddleMetacarpal,-0.07837215,0.2584863,-0.08420321,-0.05527432,0.687686,-0.3048422,0.6565851
0.3414932,Body_LeftHandMiddleProximal,-0.07384799,0.2666296,-0.05465448,-0.2157634,0.6996856,-0.4444088,0.516127
0.3414932,FullBody_LeftHandMiddleIntermediate,-0.05778829,0.2992831,-0.03188249,-0.2887098,0.6817172,-0.485768,0.464691
0.3414932,Body_LeftHandMiddleDistal,-0.04672951,0.3225652,-0.02215496,-0.3264109,0.69592,-0.4648537,0.4393885
0.3414932,Body_LeftHandMiddleTip,-0.04120011,0.3342062,-0.01729122,-0.3264109,0.69592,-0.4648537,0.4393885
0.3414932,FullBody_LeftHandRingMetacarpal,-0.06507666,0.2346448,-0.1084772,-0.05527432,0.687686,-0.3048422,0.6565851
0.3414932,FullBody_LeftHandRingProximal,-0.05549368,0.2598853,-0.06173703,-0.2355483,0.7280717,-0.4068643,0.4988889
0.3414932,FullBody_LeftHandRingIntermediate,-0.04023631,0.2890915,-0.04088268,-0.3819592,0.6872792,-0.4613647,0.4109709
0.3414932,FullBody_LeftHandRingDistal,-0.030393,0.3131203,-0.0352369,-0.469597,0.6351559,-0.4839447,0.3766342
0.3414932,Body_LeftHandRingTip,-0.02547134,0.3251347,-0.03241402,-0.469597,0.6351559,-0.4839447,0.3766342
0.3414932,FullBody_LeftHandLittleMetacarpal,-0.05656535,0.2342853,-0.110377,-0.1592549,0.8199569,-0.1725048,0.5220639
0.3414932,Body_LeftHandLittleProximal,-0.03811653,0.254431,-0.0738014,-0.2199674,0.7672835,-0.3085917,0.5173603
0.3414932,FullBody_LeftHandLittleIntermediate,-0.02681431,0.27461,-0.05358222,-0.4443667,0.7098947,-0.3976747,0.3747567
0.3414932,FullBody_LeftHandLittleDistal,-0.02022946,0.2934787,-0.04995367,-0.5593209,0.6197991,-0.4258265,0.3488281
0.3414932,FullBody_LeftHandLittleTip,-0.01693704,0.3029131,-0.04813936,-0.5593209,0.6197991,-0.4258265,0.3488281
0.3414932,FullBody_RightHandPalm,0.04839689,0.2371351,-0.1163509,0.5916284,0.1847428,0.7813389,0.07318092
0.3414932,Body_RightHandWrist,0.05891202,0.2233202,-0.1504657,0.5916284,0.1847428,0.7813389,0.07318092
0.3414932,FullBody_RightHandThumbMetacarpal,0.0748257,0.2570514,-0.1186657,0.7305856,0.4952415,0.3320287,-0.3327725
0.3414932,Body_RightHandThumbProximal,0.0842214,0.2733942,-0.09217563,0.6338252,0.5726112,0.4655809,-0.2315523
0.3414932,FullBody_RightHandThumbDistal,0.08120368,0.2906376,-0.06327,0.5934505,0.6650413,0.3988816,-0.2154763
0.3414932,Body_RightHandThumbTip,0.07969482,0.2992592,-0.04881719,0.5934505,0.6650413,0.3988816,-0.2154763
0.3414932,FullBody_RightHandIndexMetacarpal,0.06564508,0.248878,-0.1167924,0.5916284,0.1847428,0.7813389,0.07318092
0.3414932,Body_RightHandIndexProximal,0.05279316,0.266781,-0.06159964,0.5260568,0.3440664,0.7433458,0.2287349
0.3414932,FullBody_RightHandIndexIntermediate,0.03982615,0.2934081,-0.03790703,0.4176492,0.4442423,0.6724672,0.4195305
0.3414932,FullBody_RightHandIndexDistal,0.03255625,0.3161397,-0.03331444,0.3475224,0.4824562,0.6444252,0.4808122
0.3414932,Body_RightHandIndexTip,0.0289213,0.3275055,-0.03101814,0.3475224,0.4824562,0.6444252,0.4808122
0.3414932,Body_RightHandMiddleMetacarpal,0.0439978,0.2537828,-0.09393886,0.5916284,0.1847428,0.7813389,0.07318092
0.3414932,Body_RightHandMiddleProximal,0.03262419,0.2578576,-0.06517875,0.4697216,0.3575554,0.7365057,0.3302651
0.3414932,Body_RightHandMiddleIntermediate,0.0180044,0.2931601,-0.04561585,0.393626,0.4264567,0.6721999,0.4597178
0.3414932,Body_RightHandMiddleDistal,0.01063666,0.3194362,-0.04183903,0.3440355,0.4154985,0.661321,0.5212054
0.3414932,Body_RightHandMiddleTip,0.006952787,0.3325742,-0.03995061,0.3440355,0.4154985,0.661321,0.5212054
0.3414932,Body_RightHandRingMetacarpal,0.0339602,0.2374097,-0.1249864,0.5916284,0.1847428,0.7813389,0.07318092
0.3414932,FullBody_RightHandRingProximal,0.01595812,0.2553354,-0.0773612,0.4454352,0.2955743,0.7809573,0.323
0.3414932,Body_RightHandRingIntermediate,0.0005735038,0.2852772,-0.05767632,0.3642033,0.3510897,0.7047727,0.4973807
0.3414932,Body_RightHandRingDistal,-0.005802484,0.3107032,-0.05331537,0.3373361,0.3685313,0.6355337,0.5886307
0.3414932,FullBody_RightHandRingTip,-0.008990478,0.3234161,-0.05113488,0.3373361,0.3685313,0.6355337,0.5886307
0.3414932,FullBody_RightHandLittleMetacarpal,0.02618993,0.2386931,-0.1287489,0.4445316,0.03817765,0.8763078,0.181711
0.3414932,Body_RightHandLittleProximal,0.001597888,0.2547817,-0.09381509,0.3869219,0.198443,0.8446046,0.3123381
0.3414932,Body_RightHandLittleIntermediate,-0.01393041,0.2757075,-0.07754463,0.2744161,0.2520805,0.75273,0.5427234
0.3414932,FullBody_RightHandLittleDistal,-0.01921741,0.2951129,-0.07471111,0.2875609,0.2497798,0.6860335,0.6199006
0.3414932,FullBody_RightHandLittleTip,-0.0218609,0.3048156,-0.07329431,0.2875609,0.2497798,0.6860335,0.6199006
0.4502909,Body_Start,0.00357401,-1.062882,-0.4260603,0,-0.02477248,0,0.9996931
0.4502909,Body_Hips,0.00357401,-0.1832039,-0.4260603,0.484747,-0.5263526,-0.469133,0.5175785
0.4502909,Body_SpineLower,0.004202981,-0.1674371,-0.4573992,0.4728372,-0.5371945,-0.4588546,0.5265924
0.4502909,Body_SpineMiddle,0.003677083,-0.06580508,-0.4566617,0.478864,-0.5313743,-0.4633735,0.523083
0.4502909,Hand_Thumb2,0.003562805,0.03238779,-0.4876195,0.4869212,-0.5249677,-0.462779,0.5226399
0.4502909,Body_Chest,-0.0003309473,0.2014453,-0.4880324,0.4913545,-0.5212922,-0.4587595,0.5257043
