timeStamp,jointName,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z,rotation.w
0.4616713,FullBody_LeftHandLittleTip,-0.04833515,0.2348326,-0.1674439,-0.435885,0.7223912,-0.3652803,0.3933519
0.4616713,FullBody_RightHandPalm,0.07703559,0.182125,-0.2069753,0.6018203,0.2424084,0.7537037,0.1047918
0.4616713,Body_RightHandWrist,0.08562806,0.1650451,-0.2372781,0.6018203,0.2424084,0.7537037,0.1047918
0.4616713,FullBody_RightHandThumbMetacarpal,0.1025164,0.1992953,-0.2125533,0.7703514,0.4793493,0.2993225,-0.295278
0.4616713,Body_RightHandThumbProximal,0.1135108,0.216392,-0.1899032,0.6432849,0.6046368,0.4351621,-0.1767279
0.4616713,FullBody_RightHandThumbDistal,0.1100343,0.2361335,-0.1654335,0.6728334,0.6263008,0.3356956,-0.2057936
0.4616713,Body_RightHandThumbTip,0.1082961,0.2460043,-0.1531987,0.6728334,0.6263008,0.3356956,-0.2057936
0.4616713,FullBody_RightHandIndexMetacarpal,0.09355398,0.1924862,-0.2095015,0.6018203,0.2424084,0.7537037,0.1047918
0.4616713,Body_RightHandIndexProximal,0.08303683,0.216625,-0.1602071,0.543702,0.3586711,0.7331506,0.1955337
0.4616713,FullBody_RightHandIndexIntermediate,0.07123925,0.2406502,-0.1368837,0.4773764,0.4158328,0.7074899,0.3140906
0.4616713,FullBody_RightHandIndexDistal,0.0633471,0.2597924,-0.1274595,0.4415106,0.425709,0.7167628,0.3318003
0.4616713,Body_RightHandIndexTip,0.05940103,0.2693636,-0.1227474,0.4415106,0.425709,0.7167628,0.3318003
0.4616713,Body_RightHandMiddleMetacarpal,0.07397522,0.2000262,-0.1880669,0.6018203,0.2424084,0.7537037,0.1047918
0.4616713,Body_RightHandMiddleProximal,0.06414688,0.2077449,-0.161521,0.4949692,0.3710707,0.7335715,0.281398
0.4616713,Body_RightHandMiddleIntermediate,0.05001735,0.2390941,-0.1407331,0.4512266,0.4091939,0.7090344,0.355282
0.4616713,Body_RightHandMiddleDistal,0.04124083,0.2616092,-0.1317303,0.4335245,0.3792777,0.7253331,0.3769573
0.4616713,Body_RightHandMiddleTip,0.03685257,0.2728667,-0.1272289,0.4335245,0.3792777,0.7253331,0.3769573
0.4616713,Body_RightHandRingMetacarpal,0.06317344,0.1811725,-0.2143881,0.6018203,0.2424084,0.7537037,0.1047918
0.4616713,FullBody_RightHandRingProximal,0.04808928,0.2037305,-0.1717687,0.4977846,0.310589,0.764198,0.2678553
0.4616713,Body_RightHandRingIntermediate,0.03491466,0.2299609,-0.1500709,0.4395299,0.3497194,0.7280753,0.3929584
0.4616713,Body_RightHandRingDistal,0.0273332,0.2518408,-0.1409876,0.4298929,0.3642451,0.6857549,0.4607145
0.4616713,FullBody_RightHandRingTip,0.02354247,0.2627807,-0.136446,0.4298929,0.3642451,0.6857549,0.4607145
0.4616713,FullBody_RightHandLittleMetacarpal,0.05573434,0.1818257,-0.2177019,0.4506756,0.1043448,0.8623461,0.2058227
0.4616713,Body_RightHandLittleProximal,0.03398375,0.2010141,-0.1863226,0.4728689,0.2302265,0.8063108,0.2706543
0.4616713,Body_RightHandLittleIntermediate,0.02230086,0.219826,-0.1679783,0.3767771,0.2808535,0.7668644,0.4371264
0.4616713,FullBody_RightHandLittleDistal,0.01595223,0.2365962,-0.1616598,0.3914783,0.2881465,0.7111448,0.5079266
0.4616713,FullBody_RightHandLittleTip,0.01277792,0.2449813,-0.1585005,0.3914783,0.2881465,0.7111448,0.5079266
0.5712342,Body_Start,-0.01605871,-1.185904,-0.4356892,0,-0.02618528,0,0.9996571
0.5712342,Body_Hips,-0.01605871,-0.2352984,-0.4356892,0.3902002,-0.5766417,-0.4084407,0.5902578
0.5712342,Body_SpineLower,-0.0171718,-0.2279582,-0.4747264,0.4013416,-0.5672815,-0.4185765,0.5847309
0.5712342,Body_SpineMiddle,-0.01730555,-0.1150163,-0.4969337,0.4616193,-0.5121314,-0.4878548,0.5353752
0.5712342,Hand_Thumb2,-0.01835009,-0.003321707,-0.5303857,0.4756683,-0.503728,-0.4993226,0.5202642
0.5712342,Body_Chest,-0.01644238,0.1879727,-0.5214654,0.4797889,-0.5098527,-0.4960231,0.5136283
0.5712342,Body_Neck,-0.01376633,0.3138739,-0.4683201,0.5670826,-0.3847323,-0.6118701,0.3949852
0.5712342,Hand_Index2,-0.01048069,0.3813141,-0.4397198,0.5752967,-0.3723378,-0.620296,0.3816166
0.5712342,Hand_Index3,-0.04287872,0.2484736,-0.4169312,0.7084888,-0.0936662,0.200864,0.6700178
0.5712342,Hand_Middle1,-0.1921552,0.2655287,-0.5068919,0.6814776,0.03174254,0.1437834,0.7168731
0.5712342,FullBody_LeftArmUpper,-0.1984495,0.2318046,-0.5058376,0.5419101,0.6233912,0.3070826,0.4726705
0.5712342,XRHand_MiddleMetacarpal,-0.2075096,-0.01928973,-0.4396226,-0.2260116,0.794482,-0.2280871,0.5154545
0.5712342,Hand_Ring1,-0.1233612,0.117886,-0.269223,-0.4760554,0.7530497,0.4019317,0.2115144
0.5712342,Hand_Ring2,0.01564746,0.2477118,-0.4180847,0.6708137,-0.2261314,-0.1102139,-0.6976579
0.5712342,XRHand_MiddleDistal,0.1591665,0.2622951,-0.5173706,0.721006,-0.1710107,0.01357749,-0.6713579
0.5712342,XRHand_MiddleTip,0.1650662,0.2284941,-0.5162752,0.4986235,-0.2655523,0.6359996,-0.5257007
0.5712342,Hand_Pinky1,0.178244,-0.01420856,-0.4244356,0.5014471,0.2601812,0.7936298,0.2258504
0.5712342,Body_RightHandWristTwist,0.08744614,0.1290867,-0.2627073,0.1079356,-0.5217488,0.6853527,0.4964068
0.5712342,FullBody_LeftHandPalm,-0.1167139,0.1766779,-0.2161868,-0.06237823,0.7211079,-0.3234354,0.6095095
0.5712342,XRHand_RingDistal,-0.1253344,0.1583386,-0.2457362,-0.06237823,0.7211079,-0.3234354,0.6095095
0.5712342,Body_LeftHandThumbMetacarpal,-0.1355189,0.1989726,-0.2259969,0.2990324,0.1641771,-0.6107776,0.7145462
0.5712342,Hand_MiddleTip,-0.1416054,0.2225485,-0.2077395,0.2178583,0.3162648,-0.74006,0.5521101
0.5712342,FullBody_LeftHandThumbDistal,-0.1322604,0.2440388,-0.1864929,0.2282956,0.208594,-0.7528343,0.5810425
0.5712342,Body_LeftHandThumbTip,-0.1275879,0.254784,-0.1758696,0.2282956,0.208594,-0.7528343,0.5810425
0.5712342,Body_LeftHandIndexMetacarpal,-0.1295846,0.1901518,-0.2213265,-0.06237823,0.7211079,-0.3234354,0.6095095
0.5712342,XRHand_LittleTip,-0.1211243,0.2158197,-0.173036,-0.08221047,0.7308804,-0.3918503,0.5527284
0.5712342,Body_LeftHandIndexIntermediate,-0.1077947,0.2354643,-0.1466394,-0.166419,0.7318048,-0.4254394,0.5057349
0.5712342,FullBody_LeftHandIndexDistal,-0.09794262,0.2507946,-0.1330215,-0.1675203,0.7506958,-0.4201775,0.4815016
0.5712342,FullBody_LeftHandIndexTip,-0.09301659,0.2584599,-0.1262126,-0.1675203,0.7506958,-0.4201775,0.4815016
0.5712342,FullBody_LeftHandMiddleMetacarpal,-0.1115293,0.1962416,-0.19869,-0.06237823,0.7211079,-0.3234354,0.6095095
0.5712342,Body_LeftHandMiddleProximal,-0.1037832,0.2041868,-0.1718625,-0.1674325,0.7469944,-0.4107162,0.4952553
0.5712342,FullBody_LeftHandMiddleIntermediate,-0.08556587,0.2305845,-0.1476581,-0.2330843,0.7370265,-0.4420728,0.4550113
0.5712342,Body_LeftHandMiddleDistal,-0.0732582,0.2498189,-0.1356762,-0.2446676,0.7578971,-0.4059987,0.448213
0.5712342,Body_LeftHandMiddleTip,-0.06710437,0.259436,-0.1296853,-0.2446676,0.7578971,-0.4059987,0.448213
0.5712342,FullBody_LeftHandRingMetacarpal,-0.1026061,0.1730313,-0.2221608,-0.06237823,0.7211079,-0.3234354,0.6095095
0.5712342,FullBody_LeftHandRingProximal,-0.08775395,0.1969432,-0.1802032,-0.1981241,0.7588919,-0.3806252,0.4898514
0.5712342,FullBody_LeftHandRingIntermediate,-0.07163517,0.2215314,-0.1585696,-0.3145981,0.7388894,-0.4135253,0.4290307
0.5712342,FullBody_LeftHandRingDistal,-0.06084185,0.2419215,-0.1492712,-0.3765317,0.7074109,-0.4249694,0.4209452
0.5712342,Body_LeftHandRingTip,-0.05544519,0.2521166,-0.1446219,-0.3765317,0.7074109,-0.4249694,0.4209452
0.5712342,FullBody_LeftHandLittleMetacarpal,-0.09491009,0.1722821,-0.2247986,-0.1543881,0.8494233,-0.1837192,0.4699911
0.5712342,Body_LeftHandLittleProximal,-0.07309569,0.19087,-0.1931037,-0.246449,0.7800187,-0.3250565,0.4745228
0.5712342,FullBody_LeftHandLittleIntermediate,-0.060783,0.2107967,-0.1764237,-0.3712759,0.7672638,-0.3599242,0.3793615
0.5712342,FullBody_LeftHandLittleDistal,-0.05248444,0.2268206,-0.1704372,-0.435885,0.7223912,-0.3652803,0.3933519
0.5712342,FullBody_LeftHandLittleTip,-0.04833515,0.2348326,-0.1674439,-0.435885,0.7223912,-0.3652803,0.3933519
0.5712342,FullBody_RightHandPalm,0.07703559,0.182125,-0.2069753,0.6018203,0.2424084,0.7537037,0.1047918
0.5712342,Body_RightHandWrist,0.08562806,0.1650451,-0.2372781,0.6018203,0.2424084,0.7537037,0.1047918
0.5712342,FullBody_RightHandThumbMetacarpal,0.1025164,0.1992953,-0.2125533,0.7703514,0.4793493,0.2993225,-0.295278
0.5712342,Body_RightHandThumbProximal,0.1135108,0.216392,-0.1899032,0.6432849,0.6046368,0.4351621,-0.1767279
0.5712342,FullBody_RightHandThumbDistal,0.1100343,0.2361335,-0.1654335,0.6728334,0.6263008,0.3356956,-0.2057936
0.5712342,Body_RightHandThumbTip,0.1082961,0.2460043,-0.1531987,0.6728334,0.6263008,0.3356956,-0.2057936
0.5712342,FullBody_RightHandIndexMetacarpal,0.09355398,0.1924862,-0.2095015,0.6018203,0.2424084,0.7537037,0.1047918
0.5712342,Body_RightHandIndexProximal,0.08303683,0.216625,-0.1602071,0.543702,0.3586711,0.7331506,0.1955337
0.5712342,FullBody_RightHandIndexIntermediate,0.07123925,0.2406502,-0.1368837,0.4773764,0.4158328,0.7074899,0.3140906
0.5712342,FullBody_RightHandIndexDistal,0.0633471,0.2597924,-0.1274595,0.4415106,0.425709,0.7167628,0.3318003
0.5712342,Body_RightHandIndexTip,0.05940103,0.2693636,-0.1227474,0.4415106,0.425709,0.7167628,0.3318003
0.5712342,Body_RightHandMiddleMetacarpal,0.07397522,0.2000262,-0.1880669,0.6018203,0.2424084,0.7537037,0.1047918
0.5712342,Body_RightHandMiddleProximal,0.06414688,0.2077449,-0.161521,0.4949692,0.3710707,0.7335715,0.281398
0.5712342,Body_RightHandMiddleIntermediate,0.05001735,0.2390941,-0.1407331,0.4512266,0.4091939,0.7090344,0.355282
0.5712342,Body_RightHandMiddleDistal,0.04124083,0.2616092,-0.1317303,0.4335245,0.3792777,0.7253331,0.3769573
0.5712342,Body_RightHandMiddleTip,0.03685257,0.2728667,-0.1272289,0.4335245,0.3792777,0.7253331,0.3769573
0.5712342,Body_RightHandRingMetacarpal,0.06317344,0.1811725,-0.2143881,0.6018203,0.2424084,0.7537037,0.1047918
0.5712342,FullBody_RightHandRingProximal,0.04808928,0.2037305,-0.1717687,0.4977846,0.310589,0.764198,0.2678553
0.5712342,Body_RightHandRingIntermediate,0.03491466,0.2299609,-0.1500709,0.4395299,0.3497194,0.7280753,0.3929584
0.5712342,Body_RightHandRingDistal,0.0273332,0.2518408,-0.1409876,0.4298929,0.3642451,0.6857549,0.4607145
0.5712342,FullBody_RightHandRingTip,0.02354247,0.2627807,-0.136446,0.4298929,0.3642451,0.6857549,0.4607145
0.5712342,FullBody_RightHandLittleMetacarpal,0.05573434,0.1818257,-0.2177019,0.4506756,0.1043448,0.8623461,0.2058227
0.5712342,Body_RightHandLittleProximal,0.03398375,0.2010141,-0.1863226,0.4728689,0.2302265,0.8063108,0.2706543
0.5712342,Body_RightHandLittleIntermediate,0.02230086,0.219826,-0.1679783,0.3767771,0.2808535,0.7668644,0.4371264
0.5712342,FullBody_RightHandLittleDistal,0.01595223,0.2365962,-0.1616598,0.3914783,0.2881465,0.7111448,0.5079266
0.5712342,FullBody_RightHandLittleTip,0.01277792,0.2449813,-0.1585005,0.3914783,0.2881465,0.7111448,0.5079266
0.6838926,Body_Start,-0.01605871,-1.185904,-0.4356892,0,-0.02618528,0,0.9996571
0.6838926,Body_Hips,-0.01605871,-0.2352984,-0.4356892,0.3902002,-0.5766417,-0.4084407,0.5902578
0.6838926,Body_SpineLower,-0.0171718,-0.2279582,-0.4747264,0.4013416,-0.5672815,-0.4185765,0.5847309
0.6838926,Body_SpineMiddle,-0.01730555,-0.1150163,-0.4969337,0.4616193,-0.5121314,-0.4878548,0.5353752
0.6838926,Hand_Thumb2,-0.01835009,-0.003321707,-0.5303857,0.4756683,-0.503728,-0.4993226,0.5202642
0.6838926,Body_Chest,-0.01644238,0.1879727,-0.5214654,0.4797889,-0.5098527,-0.4960231,0.5136283
0.6838926,Body_Neck,-0.01376633,0.3138739,-0.4683201,0.5670826,-0.3847323,-0.6118701,0.3949852
0.6838926,Hand_Index2,-0.01048069,0.3813141,-0.4397198,0.5752967,-0.3723378,-0.620296,0.3816166
0.6838926,Hand_Index3,-0.04287872,0.2484736,-0.4169312,0.7084888,-0.0936662,0.200864,0.6700178
0.6838926,Hand_Middle1,-0.1921552,0.2655287,-0.5068919,0.6814776,0.03174254,0.1437834,0.7168731
0.6838926,FullBody_LeftArmUpper,-0.1984495,0.2318046,-0.5058376,0.5419101,0.6233912,0.3070826,0.4726705
0.6838926,XRHand_MiddleMetacarpal,-0.2075096,-0.01928973,-0.4396226,-0.2260116,0.794482,-0.2280871,0.5154545
0.6838926,Hand_Ring1,-0.1233612,0.117886,-0.269223,-0.4760554,0.7530497,0.4019317,0.2115144
0.6838926,Hand_Ring2,0.01564746,0.2477118,-0.4180847,0.6708137,-0.2261314,-0.1102139,-0.6976579
0.6838926,XRHand_MiddleDistal,0.1591665,0.2622951,-0.5173706,0.721006,-0.1710107,0.01357749,-0.6713579
0.6838926,XRHand_MiddleTip,0.1650662,0.2284941,-0.5162752,0.4986235,-0.2655523,0.6359996,-0.5257007
0.6838926,Hand_Pinky1,0.178244,-0.01420856,-0.4244356,0.5014471,0.2601812,0.7936298,0.2258504
0.6838926,Body_RightHandWristTwist,0.08744614,0.1290867,-0.2627073,0.1079356,-0.5217488,0.6853527,0.4964068
0.6838926,FullBody_LeftHandPalm,-0.1167139,0.1766779,-0.2161868,-0.06237823,0.7211079,-0.3234354,0.6095095
0.6838926,XRHand_RingDistal,-0.1253344,0.1583386,-0.2457362,-0.06237823,0.7211079,-0.3234354,0.6095095
0.6838926,Body_LeftHandThumbMetacarpal,-0.1355189,0.1989726,-0.2259969,0.2990324,0.1641771,-0.6107776,0.7145462
0.6838926,Hand_MiddleTip,-0.1416054,0.2225485,-0.2077395,0.2178583,0.3162648,-0.74006,0.5521101
0.6838926,FullBody_LeftHandThumbDistal,-0.1322604,0.2440388,-0.1864929,0.2282956,0.208594,-0.7528343,0.5810425
0.6838926,Body_LeftHandThumbTip,-0.1275879,0.254784,-0.1758696,0.2282956,0.208594,-0.7528343,0.5810425
0.6838926,Body_LeftHandIndexMetacarpal,-0.1295846,0.1901518,-0.2213265,-0.06237823,0.7211079,-0.3234354,0.6095095
0.6838926,XRHand_LittleTip,-0.1211243,0.2158197,-0.173036,-0.08221047,0.7308804,-0.3918503,0.5527284
0.6838926,Body_LeftHandIndexIntermediate,-0.1077947,0.2354643,-0.1466394,-0.166419,0.7318048,-0.4254394,0.5057349
0.6838926,FullBody_LeftHandIndexDistal,-0.09794262,0.2507946,-0.1330215,-0.1675203,0.7506958,-0.4201775,0.4815016
0.6838926,FullBody_LeftHandIndexTip,-0.09301659,0.2584599,-0.1262126,-0.1675203,0.7506958,-0.4201775,0.4815016
0.6838926,FullBody_LeftHandMiddleMetacarpal,-0.1115293,0.1962416,-0.19869,-0.06237823,0.7211079,-0.3234354,0.6095095
0.6838926,Body_LeftHandMiddleProximal,-0.1037832,0.2041868,-0.1718625,-0.1674325,0.7469944,-0.4107162,0.4952553
0.6838926,FullBody_LeftHandMiddleIntermediate,-0.08556587,0.2305845,-0.1476581,-0.2330843,0.7370265,-0.4420728,0.4550113
0.6838926,Body_LeftHandMiddleDistal,-0.0732582,0.2498189,-0.1356762,-0.2446676,0.7578971,-0.4059987,0.448213
0.6838926,Body_LeftHandMiddleTip,-0.06710437,0.259436,-0.1296853,-0.2446676,0.7578971,-0.4059987,0.448213
0.6838926,FullBody_LeftHandRingMetacarpal,-0.1026061,0.1730313,-0.2221608,-0.06237823,0.7211079,-0.3234354,0.6095095
0.6838926,FullBody_LeftHandRingProximal,-0.08775395,0.1969432,-0.1802032,-0.1981241,0.7588919,-0.3806252,0.4898514
0.6838926,FullBody_LeftHandRingIntermediate,-0.07163517,0.2215314,-0.1585696,-0.3145981,0.7388894,-0.4135253,0.4290307
0.6838926,FullBody_LeftHandRingDistal,-0.06084185,0.2419215,-0.1492712,-0.3765317,0.7074109,-0.4249694,0.4209452
0.6838926,Body_LeftHandRingTip,-0.05544519,0.2521166,-0.1446219,-0.3765317,0.7074109,-0.4249694,0.4209452
0.6838926,FullBody_LeftHandLittleMetacarpal,-0.09491009,0.1722821,-0.2247986,-0.1543881,0.8494233,-0.1837192,0.4699911
0.6838926,Body_LeftHandLittleProximal,-0.07309569,0.19087,-0.1931037,-0.246449,0.7800187,-0.3250565,0.4745228
0.6838926,FullBody_LeftHandLittleIntermediate,-0.060783,0.2107967,-0.1764237,-0.3712759,0.7672638,-0.3599242,0.3793615
0.6838926,FullBody_LeftHandLittleDistal,-0.05248444,0.2268206,-0.1704372,-0.435885,0.7223912,-0.3652803,0.3933519
0.6838926,FullBody_LeftHandLittleTip,-0.04833515,0.2348326,-0.1674439,-0.435885,0.7223912,-0.3652803,0.3933519
0.6838926,FullBody_RightHandPalm,0.07703559,0.182125,-0.2069753,0.6018203,0.2424084,0.7537037,0.1047918
0.6838926,Body_RightHandWrist,0.08562806,0.1650451,-0.2372781,0.6018203,0.2424084,0.7537037,0.1047918
0.6838926,FullBody_RightHandThumbMetacarpal,0.1025164,0.1992953,-0.2125533,0.7703514,0.4793493,0.2993225,-0.295278
0.6838926,Body_RightHandThumbProximal,0.1135108,0.216392,-0.1899032,0.6432849,0.6046368,0.4351621,-0.1767279
0.6838926,FullBody_RightHandThumbDistal,0.1100343,0.2361335,-0.1654335,0.6728334,0.6263008,0.3356956,-0.2057936
0.6838926,Body_RightHandThumbTip,0.1082961,0.2460043,-0.1531987,0.6728334,0.6263008,0.3356956,-0.2057936
0.6838926,FullBody_RightHandIndexMetacarpal,0.09355398,0.1924862,-0.2095015,0.6018203,0.2424084,0.7537037,0.1047918
0.6838926,Body_RightHandIndexProximal,0.08303683,0.216625,-0.1602071,0.543702,0.3586711,0.7331506,0.1955337
0.6838926,FullBody_RightHandIndexIntermediate,0.07123925,0.2406502,-0.1368837,0.4773764,0.4158328,0.7074899,0.3140906
0.6838926,FullBody_RightHandIndexDistal,0.0633471,0.2597924,-0.1274595,0.4415106,0.425709,0.7167628,0.3318003
0.6838926,Body_RightHandIndexTip,0.05940103,0.2693636,-0.1227474,0.4415106,0.425709,0.7167628,0.3318003
0.6838926,Body_RightHandMiddleMetacarpal,0.07397522,0.2000262,-0.1880669,0.6018203,0.2424084,0.7537037,0.1047918
0.6838926,Body_RightHandMiddleProximal,0.06414688,0.2077449,-0.161521,0.4949692,0.3710707,0.7335715,0.281398
0.6838926,Body_RightHandMiddleIntermediate,0.05001735,0.2390941,-0.1407331,0.4512266,0.4091939,0.7090344,0.355282
0.6838926,Body_RightHandMiddleDistal,0.04124083,0.2616092,-0.1317303,0.4335245,0.3792777,0.7253331,0.3769573
0.6838926,Body_RightHandMiddleTip,0.03685257,0.2728667,-0.1272289,0.4335245,0.3792777,0.7253331,0.3769573
0.6838926,Body_RightHandRingMetacarpal,0.06317344,0.1811725,-0.2143881,0.6018203,0.2424084,0.7537037,0.1047918
0.6838926,FullBody_RightHandRingProximal,0.04808928,0.2037305,-0.1717687,0.4977846,0.310589,0.764198,0.2678553
0.6838926,Body_RightHandRingIntermediate,0.03491466,0.2299609,-0.1500709,0.4395299,0.3497194,0.7280753,0.3929584
0.6838926,Body_RightHandRingDistal,0.0273332,0.2518408,-0.1409876,0.4298929,0.3642451,0.6857549,0.4607145
0.6838926,FullBody_RightHandRingTip,0.02354247,0.2627807,-0.136446,0.4298929,0.3642451,0.6857549,0.4607145
0.6838926,FullBody_RightHandLittleMetacarpal,0.05573434,0.1818257,-0.2177019,0.4506756,0.1043448,0.8623461,0.2058227
0.6838926,Body_RightHandLittleProximal,0.03398375,0.2010141,-0.1863226,0.4728689,0.2302265,0.8063108,0.2706543
0.6838926,Body_RightHandLittleIntermediate,0.02230086,0.219826,-0.1679783,0.3767771,0.2808535,0.7668644,0.4371264
0.6838926,FullBody_RightHandLittleDistal,0.01595223,0.2365962,-0.1616598,0.3914783,0.2881465,0.7111448,0.5079266
0.6838926,FullBody_RightHandLittleTip,0.01277792,0.2449813,-0.1585005,0.3914783,0.2881465,0.7111448,0.5079266
0.8016138,Body_Start,-0.001314519,-1.185904,-0.5341178,0,-0.02618528,0,0.9996571
0.8016138,Body_Hips,-0.001314519,-0.2184307,-0.5341178,0.4789214,-0.5333424,-0.4711164,0.5140327
0.8016138,Body_SpineLower,-0.0001847055,-0.2013553,-0.5686938,0.4694288,-0.5409619,-0.4581213,0.5264234
0.8016138,Body_SpineMiddle,-2.520904E-05,-0.08960479,-0.5687409,0.4850623,-0.526791,-0.4695995,0.5164127
0.8016138,Hand_Thumb2,0.0001033172,0.01913747,-0.6002073,0.501675,-0.5210829,-0.4701024,0.5057654
0.8016138,Body_Chest,-0.0035055,0.2048832,-0.5927228,0.5065501,-0.5217277,-0.4664082,0.5036573
