timeStamp,jointName,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z,rotation.w
1.42302,FullBody_RightHandWrist,0.5818947,0.2542634,-0.02399781,0.0295792,0.3923659,0.3284045,-0.858676
1.42302,Body_RightHandThumbMetacarpal,0.5703034,0.2302725,0.01350316,-0.4931531,0.7390127,0.02204473,-0.458448
1.42302,FullBody_RightHandThumbProximal,0.5674831,0.2076163,0.03333899,-0.4826287,0.6788099,0.07862936,-0.5478177
1.42302,FullBody_RightHandThumbDistal,0.5695599,0.1843109,0.05433229,-0.5731929,0.6751041,0.08120333,-0.4572642
1.42302,FullBody_RightHandThumbTip,0.5705983,0.1726581,0.06482893,-0.5731929,0.6751041,0.08120333,-0.4572642
1.42302,Body_RightHandIndexMetacarpal,0.5809408,0.2328964,0.009877115,0.0295792,0.3923659,0.3284045,-0.858676
1.42302,Body_RightHandIndexProximal,0.6061036,0.2074058,0.05162445,-0.07031978,0.3809902,0.4616729,-0.7979722
1.42302,FullBody_RightHandIndexIntermediate,0.6161025,0.1795202,0.07078582,-0.1011225,0.3528252,0.5739415,-0.7320381
1.42302,FullBody_RightHandIndexDistal,0.6181872,0.1589097,0.07984003,-0.1216086,0.3167646,0.6199962,-0.7074434
1.42302,FullBody_RightHandIndexTip,0.6192297,0.1486044,0.08436713,-0.1216086,0.3167646,0.6199962,-0.7074434
1.42302,Body_RightHandMiddleMetacarpal,0.6031817,0.2162114,0.01948074,0.0295792,0.3923659,0.3284045,-0.858676
1.42302,Body_RightHandMiddleProximal,0.6218415,0.2047931,0.03830221,-0.04507484,0.3427137,0.4860317,-0.802676
1.42302,Body_RightHandMiddleIntermediate,0.6335271,0.1724025,0.05852196,-0.08075858,0.3260536,0.5890327,-0.7349882
1.42302,FullBody_RightHandMiddleDistal,0.6359221,0.1488631,0.06836683,-0.06753894,0.3021191,0.6272316,-0.714663
1.42302,Body_RightHandMiddleTip,0.6371197,0.1370934,0.07328922,-0.06753894,0.3021191,0.6272316,-0.714663
1.42302,FullBody_RightHandRingMetacarpal,0.6031463,0.2280881,-0.01235721,0.0295792,0.3923659,0.3284045,-0.858676
1.42302,FullBody_RightHandRingProximal,0.6282654,0.1998814,0.0207271,-0.01998262,0.2663108,0.5038351,-0.82148
1.42302,Body_RightHandRingIntermediate,0.6409783,0.1694674,0.03586844,-0.02751465,0.2453116,0.6196532,-0.7450471
1.42302,FullBody_RightHandRingDistal,0.6437396,0.1463094,0.04406127,-0.03531851,0.2630431,0.6953261,-0.6678941
1.42302,FullBody_RightHandRingTip,0.6451201,0.1347304,0.04815769,-0.03531851,0.2630431,0.6953261,-0.6678941
1.42302,FullBody_RightHandLittleMetacarpal,0.6058496,0.2236655,-0.01860654,0.1531366,0.1918677,0.4190182,-0.8741624
1.42302,Body_RightHandLittleProximal,0.6302753,0.195052,0.00108996,0.03756821,0.2440278,0.5337268,-0.8088108
1.42302,Body_RightHandLittleIntermediate,0.6391676,0.1709036,0.0135166,0.02326216,0.192991,0.6357957,-0.7469788
1.42302,FullBody_RightHandLittleDistal,0.641379,0.1531266,0.01952311,0.02821451,0.2349755,0.708477,-0.6648691
1.42302,Body_RightHandLittleTip,0.6424847,0.1442381,0.02252632,0.02821451,0.2349755,0.708477,-0.6648691
1.559256,FullBody_Start,0.1206342,-0.8620637,-0.3151762,0,0.08000922,0,0.9967942
1.559256,FullBody_Hips,0.1206342,0.06192321,-0.3151762,0.6039608,-0.5285543,-0.4389155,0.4039988
1.559256,FullBody_SpineLower,0.1287365,0.08573967,-0.3440648,0.5933018,-0.5404915,-0.4307729,0.41267
1.559256,FullBody_SpineMiddle,0.1194243,0.1941214,-0.3221728,0.5933018,-0.5404915,-0.4307729,0.41267
1.559256,FullBody_SpineUpper,0.120669,0.305714,-0.3356032,0.5933018,-0.5404915,-0.4307729,0.41267
1.559256,Hand_Thumb3,0.1074235,0.4875868,-0.3067729,0.5933018,-0.5404915,-0.4307729,0.41267
1.559256,Hand_Index1,0.08583674,0.6017404,-0.2446028,0.6519039,-0.4606062,-0.5313576,0.2837649
1.559256,FullBody_Head,0.08505902,0.665509,-0.2141091,0.5789815,-0.5494698,-0.485087,0.3571469
1.559256,Hand_Index3,0.04863385,0.5321447,-0.2131538,0.6993269,-0.2742872,0.259436,0.6069609
1.559256,Hand_Middle1,-0.05326969,0.5828363,-0.3378361,0.6970525,-0.1976052,0.1733285,0.6671036
1.559256,FullBody_LeftArmUpper,-0.06630769,0.5533839,-0.3454089,0.4555108,0.1091483,0.4244156,0.7748988
1.559256,Body_LeftArmLower,-0.224215,0.3588295,-0.4016298,0.4090422,0.2282278,0.1991245,0.8607823
1.559256,Body_LeftHandWristTwist,-0.4146073,0.2355093,-0.3517498,0.4361402,0.269726,0.2253003,0.8284138
1.559256,Body_RightShoulder,0.1026569,0.5334955,-0.1968852,0.6663124,-0.0321669,-0.104384,-0.7376294
1.559256,Body_RightScapula,0.2539869,0.5905495,-0.2453048,0.6997101,0.05104797,-0.01358813,-0.7124712
1.559256,Hand_Pinky0,0.2703772,0.5618281,-0.244016,0.7204973,-0.2563459,0.3169265,-0.5610062
1.559256,Body_RightArmLower,0.4418313,0.3755428,-0.2010484,0.7629703,-0.05201996,0.4567891,-0.4544383
1.559256,FullBody_RightHandWristTwist,0.5785012,0.2604304,-0.0526731,0.7564855,-0.1076605,0.4796121,-0.431406
1.559256,Hand_Pinky3,-0.4591239,0.207959,-0.3173943,0.9271865,0.3264602,-0.1273444,0.1324095
1.559256,Hand_MaxSkinnable,-0.4329758,0.2288041,-0.3296278,0.9271865,0.3264602,-0.1273444,0.1324095
1.559256,Body_LeftHandThumbMetacarpal,-0.4429181,0.2048547,-0.2916301,0.6513578,0.1742775,-0.5871016,-0.4479645
1.559256,Hand_MiddleTip,-0.4504756,0.1820796,-0.2732209,0.7181926,0.2275554,-0.5034567,-0.423024
1.559256,Hand_RingTip,-0.4627196,0.1584149,-0.2565404,0.6303805,0.2539519,-0.5281891,-0.5090632
1.559256,Body_LeftHandThumbTip,-0.4688416,0.1465825,-0.2482001,0.6303805,0.2539519,-0.5281891,-0.5090632
1.559256,Hand_End,-0.4498947,0.2070366,-0.3005607,0.9271865,0.3264602,-0.1273444,0.1324095
1.559256,Body_LeftHandIndexProximal,-0.4927146,0.1798403,-0.2792864,0.8625979,0.4813715,-0.1363538,0.07492648
1.559256,FullBody_LeftHandIndexIntermediate,-0.5103332,0.1512617,-0.268442,0.788667,0.5961363,-0.1291399,0.07712859
1.559256,FullBody_LeftHandIndexDistal,-0.5161186,0.1304539,-0.2617579,0.7536222,0.645537,-0.1022032,0.06992879
1.559256,Body_LeftHandIndexTip,-0.5190113,0.1200499,-0.2584158,0.7536222,0.645537,-0.1022032,0.06992879
1.559256,Body_LeftHandMiddleMetacarpal,-0.4729465,0.1892152,-0.304597,0.9271865,0.3264602,-0.1273444,0.1324095
1.559256,FullBody_LeftHandMiddleProximal,-0.498346,0.1766914,-0.299044,0.8554813,0.4975243,-0.09775142,0.1051948
1.559256,FullBody_LeftHandMiddleIntermediate,-0.5177462,0.1435209,-0.2881857,0.7834108,0.6047827,-0.1021734,0.1003294
1.559256,Body_LeftHandMiddleDistal,-0.5240915,0.1197623,-0.280973,0.7561374,0.6370494,-0.08480396,0.1234208
1.559256,FullBody_LeftHandMiddleTip,-0.5272642,0.107883,-0.2773667,0.7561374,0.6370494,-0.08480396,0.1234208
1.559256,Body_LeftHandRingMetacarpal,-0.4558916,0.2015207,-0.3312882,0.9271865,0.3264602,-0.1273444,0.1324095
1.559256,FullBody_LeftHandRingProximal,-0.4937693,0.1717336,-0.3171755,0.8510286,0.5077848,-0.01859159,0.1325116
1.559256,FullBody_LeftHandRingIntermediate,-0.5113126,0.1405604,-0.3111459,0.7690283,0.6189865,-0.02070492,0.1581848
1.559256,FullBody_LeftHandRingDistal,-0.5170686,0.1171888,-0.3055179,0.698468,0.6918209,-0.06010708,0.1729552
1.559256,Body_LeftHandRingTip,-0.5199466,0.1055028,-0.3027039,0.698468,0.6918209,-0.06010708,0.1729552
1.559256,Body_LeftHandLittleMetacarpal,-0.4544901,0.1970655,-0.3379295,0.8820355,0.3779532,0.07201372,0.2719906
1.559256,FullBody_LeftHandLittleProximal,-0.4843829,0.1670891,-0.3345913,0.8317594,0.5195037,0.0004687011,0.1956837
1.559256,Body_LeftHandLittleIntermediate,-0.497535,0.1423876,-0.3288035,0.7554068,0.6198477,0.03115514,0.2101876
1.559256,FullBody_LeftHandLittleDistal,-0.5018739,0.1244462,-0.3247696,0.6871652,0.6860218,-0.03258557,0.2368889
1.559256,Body_LeftHandLittleTip,-0.5040432,0.1154755,-0.3227527,0.6871652,0.6860218,-0.03258557,0.2368889
1.559256,FullBody_RightHandPalm,0.5978734,0.2344753,0.0009222031,0.0295792,0.3923659,0.3284045,-0.858676
1.559256,FullBody_RightHandWrist,0.5818947,0.2542634,-0.02399781,0.0295792,0.3923659,0.3284045,-0.858676
1.559256,Body_RightHandThumbMetacarpal,0.5703034,0.2302725,0.01350316,-0.4931531,0.7390127,0.02204473,-0.458448
1.559256,FullBody_RightHandThumbProximal,0.5674831,0.2076163,0.03333899,-0.4826287,0.6788099,0.07862936,-0.5478177
1.559256,FullBody_RightHandThumbDistal,0.5695599,0.1843109,0.05433229,-0.5731929,0.6751041,0.08120333,-0.4572642
1.559256,FullBody_RightHandThumbTip,0.5705983,0.1726581,0.06482893,-0.5731929,0.6751041,0.08120333,-0.4572642
1.559256,Body_RightHandIndexMetacarpal,0.5809408,0.2328964,0.009877115,0.0295792,0.3923659,0.3284045,-0.858676
1.559256,Body_RightHandIndexProximal,0.6061036,0.2074058,0.05162445,-0.07031978,0.3809902,0.4616729,-0.7979722
1.559256,FullBody_RightHandIndexIntermediate,0.6161025,0.1795202,0.07078582,-0.1011225,0.3528252,0.5739415,-0.7320381
1.559256,FullBody_RightHandIndexDistal,0.6181872,0.1589097,0.07984003,-0.1216086,0.3167646,0.6199962,-0.7074434
1.559256,FullBody_RightHandIndexTip,0.6192297,0.1486044,0.08436713,-0.1216086,0.3167646,0.6199962,-0.7074434
1.559256,Body_RightHandMiddleMetacarpal,0.6031817,0.2162114,0.01948074,0.0295792,0.3923659,0.3284045,-0.858676
1.559256,Body_RightHandMiddleProximal,0.6218415,0.2047931,0.03830221,-0.04507484,0.3427137,0.4860317,-0.802676
1.559256,Body_RightHandMiddleIntermediate,0.6335271,0.1724025,0.05852196,-0.08075858,0.3260536,0.5890327,-0.7349882
1.559256,FullBody_RightHandMiddleDistal,0.6359221,0.1488631,0.06836683,-0.06753894,0.3021191,0.6272316,-0.714663
1.559256,Body_RightHandMiddleTip,0.6371197,0.1370934,0.07328922,-0.06753894,0.3021191,0.6272316,-0.714663
1.559256,FullBody_RightHandRingMetacarpal,0.6031463,0.2280881,-0.01235721,0.0295792,0.3923659,0.3284045,-0.858676
1.559256,FullBody_RightHandRingProximal,0.6282654,0.1998814,0.0207271,-0.01998262,0.2663108,0.5038351,-0.82148
1.559256,Body_RightHandRingIntermediate,0.6409783,0.1694674,0.03586844,-0.02751465,0.2453116,0.6196532,-0.7450471
1.559256,FullBody_RightHandRingDistal,0.6437396,0.1463094,0.04406127,-0.03531851,0.2630431,0.6953261,-0.6678941
1.559256,FullBody_RightHandRingTip,0.6451201,0.1347304,0.04815769,-0.03531851,0.2630431,0.6953261,-0.6678941
1.559256,FullBody_RightHandLittleMetacarpal,0.6058496,0.2236655,-0.01860654,0.1531366,0.1918677,0.4190182,-0.8741624
1.559256,Body_RightHandLittleProximal,0.6302753,0.195052,0.00108996,0.03756821,0.2440278,0.5337268,-0.8088108
1.559256,Body_RightHandLittleIntermediate,0.6391676,0.1709036,0.0135166,0.02326216,0.192991,0.6357957,-0.7469788
1.559256,FullBody_RightHandLittleDistal,0.641379,0.1531266,0.01952311,0.02821451,0.2349755,0.708477,-0.6648691
1.559256,Body_RightHandLittleTip,0.6424847,0.1442381,0.02252632,0.02821451,0.2349755,0.708477,-0.6648691
1.673332,FullBody_Start,0.1206342,-0.8620637,-0.3151762,0,0.08000922,0,0.9967942
1.673332,FullBody_Hips,0.1206342,0.06192321,-0.3151762,0.6039608,-0.5285543,-0.4389155,0.4039988
1.673332,FullBody_SpineLower,0.1287365,0.08573967,-0.3440648,0.5933018,-0.5404915,-0.4307729,0.41267
1.673332,FullBody_SpineMiddle,0.1194243,0.1941214,-0.3221728,0.5933018,-0.5404915,-0.4307729,0.41267
1.673332,FullBody_SpineUpper,0.120669,0.305714,-0.3356032,0.5933018,-0.5404915,-0.4307729,0.41267
1.673332,Hand_Thumb3,0.1074235,0.4875868,-0.3067729,0.5933018,-0.5404915,-0.4307729,0.41267
1.673332,Hand_Index1,0.08583674,0.6017404,-0.2446028,0.6519039,-0.4606062,-0.5313576,0.2837649
1.673332,FullBody_Head,0.08505902,0.665509,-0.2141091,0.5789815,-0.5494698,-0.485087,0.3571469
1.673332,Hand_Index3,0.04863385,0.5321447,-0.2131538,0.6993269,-0.2742872,0.259436,0.6069609
1.673332,Hand_Middle1,-0.05326969,0.5828363,-0.3378361,0.6970525,-0.1976052,0.1733285,0.6671036
1.673332,FullBody_LeftArmUpper,-0.06630769,0.5533839,-0.3454089,0.4555108,0.1091483,0.4244156,0.7748988
1.673332,Body_LeftArmLower,-0.224215,0.3588295,-0.4016298,0.4090422,0.2282278,0.1991245,0.8607823
1.673332,Body_LeftHandWristTwist,-0.4146073,0.2355093,-0.3517498,0.4361402,0.269726,0.2253003,0.8284138
1.673332,Body_RightShoulder,0.1026569,0.5334955,-0.1968852,0.6663124,-0.0321669,-0.104384,-0.7376294
1.673332,Body_RightScapula,0.2539869,0.5905495,-0.2453048,0.6997101,0.05104797,-0.01358813,-0.7124712
1.673332,Hand_Pinky0,0.2703772,0.5618281,-0.244016,0.7204973,-0.2563459,0.3169265,-0.5610062
1.673332,Body_RightArmLower,0.4418313,0.3755428,-0.2010484,0.7629703,-0.05201996,0.4567891,-0.4544383
1.673332,FullBody_RightHandWristTwist,0.5785012,0.2604304,-0.0526731,0.7564855,-0.1076605,0.4796121,-0.431406
1.673332,Hand_Pinky3,-0.4591239,0.207959,-0.3173943,0.9271865,0.3264602,-0.1273444,0.1324095
1.673332,Hand_MaxSkinnable,-0.4329758,0.2288041,-0.3296278,0.9271865,0.3264602,-0.1273444,0.1324095
1.673332,Body_LeftHandThumbMetacarpal,-0.4429181,0.2048547,-0.2916301,0.6513578,0.1742775,-0.5871016,-0.4479645
1.673332,Hand_MiddleTip,-0.4504756,0.1820796,-0.2732209,0.7181926,0.2275554,-0.5034567,-0.423024
1.673332,Hand_RingTip,-0.4627196,0.1584149,-0.2565404,0.6303805,0.2539519,-0.5281891,-0.5090632
1.673332,Body_LeftHandThumbTip,-0.4688416,0.1465825,-0.2482001,0.6303805,0.2539519,-0.5281891,-0.5090632
1.673332,Hand_End,-0.4498947,0.2070366,-0.3005607,0.9271865,0.3264602,-0.1273444,0.1324095
1.673332,Body_LeftHandIndexProximal,-0.4927146,0.1798403,-0.2792864,0.8625979,0.4813715,-0.1363538,0.07492648
1.673332,FullBody_LeftHandIndexIntermediate,-0.5103332,0.1512617,-0.268442,0.788667,0.5961363,-0.1291399,0.07712859
1.673332,FullBody_LeftHandIndexDistal,-0.5161186,0.1304539,-0.2617579,0.7536222,0.645537,-0.1022032,0.06992879
1.673332,Body_LeftHandIndexTip,-0.5190113,0.1200499,-0.2584158,0.7536222,0.645537,-0.1022032,0.06992879
1.673332,Body_LeftHandMiddleMetacarpal,-0.4729465,0.1892152,-0.304597,0.9271865,0.3264602,-0.1273444,0.1324095
1.673332,FullBody_LeftHandMiddleProximal,-0.498346,0.1766914,-0.299044,0.8554813,0.4975243,-0.09775142,0.1051948
1.673332,FullBody_LeftHandMiddleIntermediate,-0.5177462,0.1435209,-0.2881857,0.7834108,0.6047827,-0.1021734,0.1003294
1.673332,Body_LeftHandMiddleDistal,-0.5240915,0.1197623,-0.280973,0.7561374,0.6370494,-0.08480396,0.1234208
1.673332,FullBody_LeftHandMiddleTip,-0.5272642,0.107883,-0.2773667,0.7561374,0.6370494,-0.08480396,0.1234208
1.673332,Body_LeftHandRingMetacarpal,-0.4558916,0.2015207,-0.3312882,0.9271865,0.3264602,-0.1273444,0.1324095
1.673332,FullBody_LeftHandRingProximal,-0.4937693,0.1717336,-0.3171755,0.8510286,0.5077848,-0.01859159,0.1325116
1.673332,FullBody_LeftHandRingIntermediate,-0.5113126,0.1405604,-0.3111459,0.7690283,0.6189865,-0.02070492,0.1581848
1.673332,FullBody_LeftHandRingDistal,-0.5170686,0.1171888,-0.3055179,0.698468,0.6918209,-0.06010708,0.1729552
1.673332,Body_LeftHandRingTip,-0.5199466,0.1055028,-0.3027039,0.698468,0.6918209,-0.06010708,0.1729552
1.673332,Body_LeftHandLittleMetacarpal,-0.4544901,0.1970655,-0.3379295,0.8820355,0.3779532,0.07201372,0.2719906
1.673332,FullBody_LeftHandLittleProximal,-0.4843829,0.1670891,-0.3345913,0.8317594,0.5195037,0.0004687011,0.1956837
1.673332,Body_LeftHandLittleIntermediate,-0.497535,0.1423876,-0.3288035,0.7554068,0.6198477,0.03115514,0.2101876
1.673332,FullBody_LeftHandLittleDistal,-0.5018739,0.1244462,-0.3247696,0.6871652,0.6860218,-0.03258557,0.2368889
1.673332,Body_LeftHandLittleTip,-0.5040432,0.1154755,-0.3227527,0.6871652,0.6860218,-0.03258557,0.2368889
1.673332,FullBody_RightHandPalm,0.5978734,0.2344753,0.0009222031,0.0295792,0.3923659,0.3284045,-0.858676
1.673332,FullBody_RightHandWrist,0.5818947,0.2542634,-0.02399781,0.0295792,0.3923659,0.3284045,-0.858676
1.673332,Body_RightHandThumbMetacarpal,0.5703034,0.2302725,0.01350316,-0.4931531,0.7390127,0.02204473,-0.458448
1.673332,FullBody_RightHandThumbProximal,0.5674831,0.2076163,0.03333899,-0.4826287,0.6788099,0.07862936,-0.5478177
1.673332,FullBody_RightHandThumbDistal,0.5695599,0.1843109,0.05433229,-0.5731929,0.6751041,0.08120333,-0.4572642
1.673332,FullBody_RightHandThumbTip,0.5705983,0.1726581,0.06482893,-0.5731929,0.6751041,0.08120333,-0.4572642
1.673332,Body_RightHandIndexMetacarpal,0.5809408,0.2328964,0.009877115,0.0295792,0.3923659,0.3284045,-0.858676
1.673332,Body_RightHandIndexProximal,0.6061036,0.2074058,0.05162445,-0.07031978,0.3809902,0.4616729,-0.7979722
1.673332,FullBody_RightHandIndexIntermediate,0.6161025,0.1795202,0.07078582,-0.1011225,0.3528252,0.5739415,-0.7320381
1.673332,FullBody_RightHandIndexDistal,0.6181872,0.1589097,0.07984003,-0.1216086,0.3167646,0.6199962,-0.7074434
1.673332,FullBody_RightHandIndexTip,0.6192297,0.1486044,0.08436713,-0.1216086,0.3167646,0.6199962,-0.7074434
1.673332,Body_RightHandMiddleMetacarpal,0.6031817,0.2162114,0.01948074,0.0295792,0.3923659,0.3284045,-0.858676
1.673332,Body_RightHandMiddleProximal,0.6218415,0.2047931,0.03830221,-0.04507484,0.3427137,0.4860317,-0.802676
1.673332,Body_RightHandMiddleIntermediate,0.6335271,0.1724025,0.05852196,-0.08075858,0.3260536,0.5890327,-0.7349882
1.673332,FullBody_RightHandMiddleDistal,0.6359221,0.1488631,0.06836683,-0.06753894,0.3021191,0.6272316,-0.714663
1.673332,Body_RightHandMiddleTip,0.6371197,0.1370934,0.07328922,-0.06753894,0.3021191,0.6272316,-0.714663
1.673332,FullBody_RightHandRingMetacarpal,0.6031463,0.2280881,-0.01235721,0.0295792,0.3923659,0.3284045,-0.858676
1.673332,FullBody_RightHandRingProximal,0.6282654,0.1998814,0.0207271,-0.01998262,0.2663108,0.5038351,-0.82148
1.673332,Body_RightHandRingIntermediate,0.6409783,0.1694674,0.03586844,-0.02751465,0.2453116,0.6196532,-0.7450471
1.673332,FullBody_RightHandRingDistal,0.6437396,0.1463094,0.04406127,-0.03531851,0.2630431,0.6953261,-0.6678941
1.673332,FullBody_RightHandRingTip,0.6451201,0.1347304,0.04815769,-0.03531851,0.2630431,0.6953261,-0.6678941
1.673332,FullBody_RightHandLittleMetacarpal,0.6058496,0.2236655,-0.01860654,0.1531366,0.1918677,0.4190182,-0.8741624
1.673332,Body_RightHandLittleProximal,0.6302753,0.195052,0.00108996,0.03756821,0.2440278,0.5337268,-0.8088108
1.673332,Body_RightHandLittleIntermediate,0.6391676,0.1709036,0.0135166,0.02326216,0.192991,0.6357957,-0.7469788
1.673332,FullBody_RightHandLittleDistal,0.641379,0.1531266,0.01952311,0.02821451,0.2349755,0.708477,-0.6648691
1.673332,Body_RightHandLittleTip,0.6424847,0.1442381,0.02252632,0.02821451,0.2349755,0.708477,-0.6648691
1.792886,FullBody_Start,0.1206342,-0.8620637,-0.3151762,0,0.08000922,0,0.9967942
1.792886,FullBody_Hips,0.1206342,0.1370608,-0.3151762,0.5986476,-0.5429991,-0.4574019,0.3708863
1.792886,FullBody_SpineLower,0.1311325,0.1619888,-0.3434503,0.5877017,-0.5548277,-0.4499158,0.3799327
1.792886,FullBody_SpineMiddle,0.1285446,0.2720509,-0.3165053,0.5877017,-0.5548277,-0.4499158,0.3799327
1.792886,FullBody_SpineUpper,0.137693,0.3861661,-0.3252624,0.5877017,-0.5548277,-0.4499158,0.3799327
1.792886,Hand_Thumb3,0.1359467,0.571033,-0.2880692,0.5877017,-0.5548277,-0.4499158,0.3799327
1.792886,Hand_Index1,0.1203764,0.6860951,-0.2200016,0.6823995,-0.4610003,-0.4892668,0.2871023
1.792886,FullBody_Head,0.1134308,0.7518097,-0.1909,0.6079991,-0.5554524,-0.4422466,0.3552854
1.792886,Hand_Index3,0.0770568,0.6164484,-0.1916767,0.6999081,-0.3090034,0.2399085,0.5975697
1.792886,Hand_Middle1,-0.02064382,0.6804153,-0.3185551,0.7023345,-0.2310685,0.1534659,0.6555775
1.792886,FullBody_LeftArmUpper,-0.03576919,0.6516481,-0.327824,0.4711053,0.07712345,0.4048797,0.7798617
